Request_id,Pickup_point,Driver_id,Status,Request_date,Request_time,Drop_date,Drop_time
5681,City,134,Trip Completed,15-07-2016,7:17:21 AM,15-07-2016,7:48:28 AM
5682,City,41,Trip Completed,15-07-2016,7:16:19 AM,15-07-2016,8:24:55 AM
5683,Airport,221,Trip Completed,15-07-2016,7:15:56 AM,15-07-2016,8:00:10 AM
5684,City,NA,No Cars Available,15-07-2016,7:19:18 AM,NA,NA
5685,City,85,Cancelled,15-07-2016,7:17:02 AM,NA,NA
5686,City,279,Trip Completed,15-07-2016,7:19:13 AM,15-07-2016,8:22:44 AM
5687,City,293,Trip Completed,15-07-2016,7:15:09 AM,15-07-2016,8:01:28 AM
5688,City,217,Cancelled,15-07-2016,7:24:11 AM,NA,NA
5689,City,213,Trip Completed,15-07-2016,7:21:55 AM,15-07-2016,7:59:29 AM
5690,City,296,Cancelled,15-07-2016,7:20:54 AM,NA,NA
5691,City,119,Cancelled,15-07-2016,7:26:32 AM,NA,NA
5692,Airport,NA,No Cars Available,15-07-2016,7:27:30 AM,NA,NA
5693,City,NA,No Cars Available,15-07-2016,7:27:37 AM,NA,NA
5694,City,256,Cancelled,15-07-2016,7:31:03 AM,NA,NA
5695,City,NA,No Cars Available,15-07-2016,7:26:20 AM,NA,NA
5696,City,17,Cancelled,15-07-2016,7:32:18 AM,NA,NA
5697,City,50,Trip Completed,15-07-2016,7:32:38 AM,15-07-2016,8:12:26 AM
5698,Airport,242,Trip Completed,15-07-2016,7:31:47 AM,15-07-2016,8:43:55 AM
5699,City,6,Cancelled,15-07-2016,7:25:53 AM,NA,NA
5700,Airport,250,Trip Completed,15-07-2016,7:35:57 AM,15-07-2016,8:08:29 AM
5701,City,6,Cancelled,15-07-2016,7:34:00 AM,NA,NA
5702,City,237,Cancelled,15-07-2016,7:37:04 AM,NA,NA
5703,Airport,273,Trip Completed,15-07-2016,7:27:53 AM,15-07-2016,8:23:13 AM
5704,City,59,Cancelled,15-07-2016,7:33:52 AM,NA,NA
5705,City,181,Trip Completed,15-07-2016,7:32:41 AM,15-07-2016,8:16:15 AM
5706,City,187,Cancelled,15-07-2016,7:38:04 AM,NA,NA
5707,City,256,Cancelled,15-07-2016,7:32:56 AM,NA,NA
5708,Airport,289,Trip Completed,15-07-2016,7:35:03 AM,15-07-2016,8:07:52 AM
5709,City,107,Cancelled,15-07-2016,7:44:55 AM,NA,NA
5710,City,135,Cancelled,15-07-2016,7:38:39 AM,NA,NA
5711,City,179,Trip Completed,15-07-2016,7:40:48 AM,15-07-2016,8:33:56 AM
5712,City,NA,No Cars Available,15-07-2016,7:39:41 AM,NA,NA
5713,City,39,Cancelled,15-07-2016,7:43:27 AM,NA,NA
5714,City,142,Cancelled,15-07-2016,7:33:51 AM,NA,NA
5715,City,36,Cancelled,15-07-2016,7:42:16 AM,NA,NA
5716,City,45,Cancelled,15-07-2016,7:37:00 AM,NA,NA
5717,Airport,45,Trip Completed,15-07-2016,7:41:01 AM,15-07-2016,8:24:01 AM
5718,City,102,Cancelled,15-07-2016,7:39:12 AM,NA,NA
5719,Airport,156,Trip Completed,15-07-2016,7:45:50 AM,15-07-2016,8:21:28 AM
5720,City,267,Cancelled,15-07-2016,7:37:57 AM,NA,NA
5721,City,NA,No Cars Available,15-07-2016,7:41:08 AM,NA,NA
5722,City,NA,No Cars Available,15-07-2016,7:39:22 AM,NA,NA
5723,City,22,Cancelled,15-07-2016,7:44:45 AM,NA,NA
5724,City,46,Trip Completed,15-07-2016,7:40:09 AM,15-07-2016,8:48:45 AM
5725,City,NA,No Cars Available,15-07-2016,7:42:22 AM,NA,NA
5726,City,NA,No Cars Available,15-07-2016,7:46:01 AM,NA,NA
5727,City,NA,No Cars Available,15-07-2016,7:41:36 AM,NA,NA
5728,City,81,Trip Completed,15-07-2016,7:42:06 AM,15-07-2016,8:45:07 AM
5729,City,93,Cancelled,15-07-2016,7:49:27 AM,NA,NA
5730,City,111,Trip Completed,15-07-2016,7:50:12 AM,15-07-2016,8:45:09 AM
5731,City,117,Cancelled,15-07-2016,7:47:32 AM,NA,NA
5732,Airport,133,Trip Completed,15-07-2016,7:47:52 AM,15-07-2016,8:21:15 AM
5733,City,200,Cancelled,15-07-2016,7:51:13 AM,NA,NA
5734,City,201,Trip Completed,15-07-2016,7:44:41 AM,15-07-2016,8:53:11 AM
5735,City,229,Cancelled,15-07-2016,7:47:23 AM,NA,NA
5736,City,70,Cancelled,15-07-2016,7:50:43 AM,NA,NA
5737,City,197,Trip Completed,15-07-2016,7:49:45 AM,15-07-2016,8:58:00 AM
5738,City,202,Trip Completed,15-07-2016,7:53:45 AM,15-07-2016,8:20:46 AM
5739,City,NA,No Cars Available,15-07-2016,7:50:44 AM,NA,NA
5740,Airport,105,Trip Completed,15-07-2016,7:50:35 AM,15-07-2016,8:58:39 AM
5741,City,6,Trip Completed,15-07-2016,7:52:51 AM,15-07-2016,8:38:55 AM
5742,City,223,Trip Completed,15-07-2016,7:52:18 AM,15-07-2016,8:51:49 AM
5743,City,NA,No Cars Available,15-07-2016,7:59:34 AM,NA,NA
5744,City,NA,No Cars Available,15-07-2016,7:55:54 AM,NA,NA
5745,City,NA,No Cars Available,15-07-2016,7:58:18 AM,NA,NA
5746,City,70,Trip Completed,15-07-2016,7:52:17 AM,15-07-2016,8:33:38 AM
5747,City,NA,No Cars Available,15-07-2016,7:58:52 AM,NA,NA
5748,City,119,Cancelled,15-07-2016,7:57:58 AM,NA,NA
5749,Airport,287,Trip Completed,15-07-2016,7:59:14 AM,15-07-2016,8:48:49 AM
5750,City,203,Cancelled,15-07-2016,8:03:18 AM,NA,NA
5751,City,104,Cancelled,15-07-2016,8:03:01 AM,NA,NA
5752,City,180,Trip Completed,15-07-2016,8:02:05 AM,15-07-2016,9:09:26 AM
5753,City,235,Trip Completed,15-07-2016,8:05:17 AM,15-07-2016,8:43:50 AM
5754,City,35,Cancelled,15-07-2016,8:05:15 AM,NA,NA
5755,City,241,Cancelled,15-07-2016,8:05:55 AM,NA,NA
5756,City,170,Trip Completed,15-07-2016,8:03:01 AM,15-07-2016,8:51:47 AM
5757,City,38,Trip Completed,15-07-2016,8:12:21 AM,15-07-2016,9:17:55 AM
5758,City,NA,No Cars Available,15-07-2016,8:06:06 AM,NA,NA
5759,City,83,Trip Completed,15-07-2016,8:16:35 AM,15-07-2016,8:54:41 AM
5760,City,157,Cancelled,15-07-2016,8:14:30 AM,NA,NA
5761,City,251,Cancelled,15-07-2016,8:18:14 AM,NA,NA
5762,City,NA,No Cars Available,15-07-2016,8:23:09 AM,NA,NA
5763,City,121,Cancelled,15-07-2016,8:20:33 AM,NA,NA
5764,City,274,Trip Completed,15-07-2016,8:17:31 AM,15-07-2016,9:01:46 AM
5765,City,164,Cancelled,15-07-2016,8:18:13 AM,NA,NA
5766,City,191,Trip Completed,15-07-2016,8:19:48 AM,15-07-2016,9:18:32 AM
5767,City,240,Cancelled,15-07-2016,8:19:53 AM,NA,NA
5768,City,162,Trip Completed,15-07-2016,8:27:01 AM,15-07-2016,9:30:13 AM
5769,City,264,Cancelled,15-07-2016,8:21:38 AM,NA,NA
5770,Airport,NA,No Cars Available,15-07-2016,8:16:05 AM,NA,NA
5771,Airport,4,Trip Completed,15-07-2016,8:30:06 AM,15-07-2016,9:37:20 AM
5772,City,188,Cancelled,15-07-2016,8:22:59 AM,NA,NA
5773,City,NA,No Cars Available,15-07-2016,8:24:44 AM,NA,NA
5774,City,175,Trip Completed,15-07-2016,8:29:25 AM,15-07-2016,9:22:31 AM
5775,City,45,Cancelled,15-07-2016,8:24:01 AM,NA,NA
5776,City,NA,No Cars Available,15-07-2016,8:25:08 AM,NA,NA
5777,City,NA,No Cars Available,15-07-2016,8:27:07 AM,NA,NA
5778,City,11,Trip Completed,15-07-2016,8:22:03 AM,15-07-2016,9:13:04 AM
5779,City,NA,No Cars Available,15-07-2016,8:27:56 AM,NA,NA
5780,City,51,Cancelled,15-07-2016,8:29:04 AM,NA,NA
5781,City,23,Trip Completed,15-07-2016,8:35:47 AM,15-07-2016,9:42:27 AM
5782,City,113,Cancelled,15-07-2016,8:35:31 AM,NA,NA
5783,City,142,Cancelled,15-07-2016,8:30:14 AM,NA,NA
5784,City,16,Cancelled,15-07-2016,8:34:59 AM,NA,NA
5785,City,190,Cancelled,15-07-2016,8:32:49 AM,NA,NA
5786,City,261,Trip Completed,15-07-2016,8:30:58 AM,15-07-2016,9:32:17 AM
5787,City,262,Cancelled,15-07-2016,8:30:20 AM,NA,NA
5788,City,154,Cancelled,15-07-2016,8:32:01 AM,NA,NA
5789,Airport,198,Trip Completed,15-07-2016,8:32:39 AM,15-07-2016,9:15:16 AM
5790,Airport,85,Trip Completed,15-07-2016,8:31:42 AM,15-07-2016,9:40:10 AM
5791,City,62,Trip Completed,15-07-2016,8:35:12 AM,15-07-2016,9:19:35 AM
5792,City,154,Cancelled,15-07-2016,8:38:12 AM,NA,NA
5793,Airport,225,Trip Completed,15-07-2016,8:38:57 AM,15-07-2016,9:41:56 AM
5794,City,207,Cancelled,15-07-2016,8:38:36 AM,NA,NA
5795,City,256,Cancelled,15-07-2016,8:41:36 AM,NA,NA
5796,City,NA,No Cars Available,15-07-2016,8:40:52 AM,NA,NA
5797,City,NA,No Cars Available,15-07-2016,8:39:22 AM,NA,NA
5798,City,120,Cancelled,15-07-2016,8:40:38 AM,NA,NA
5799,Airport,128,Trip Completed,15-07-2016,8:41:47 AM,15-07-2016,9:11:50 AM
5800,City,279,Cancelled,15-07-2016,8:44:20 AM,NA,NA
5801,City,290,Cancelled,15-07-2016,8:40:03 AM,NA,NA
5802,City,290,Trip Completed,15-07-2016,8:43:21 AM,15-07-2016,9:08:12 AM
5803,City,NA,No Cars Available,15-07-2016,8:40:46 AM,NA,NA
5804,City,NA,No Cars Available,15-07-2016,8:42:40 AM,NA,NA
5805,City,68,Cancelled,15-07-2016,8:36:49 AM,NA,NA
5806,Airport,81,Cancelled,15-07-2016,8:46:33 AM,NA,NA
5807,City,159,Trip Completed,15-07-2016,8:41:35 AM,15-07-2016,9:11:58 AM
5808,City,237,Cancelled,15-07-2016,8:39:56 AM,NA,NA
5809,City,269,Cancelled,15-07-2016,8:48:20 AM,NA,NA
5810,City,NA,No Cars Available,15-07-2016,8:46:52 AM,NA,NA
5811,City,24,Trip Completed,15-07-2016,8:46:30 AM,15-07-2016,9:26:33 AM
5812,City,293,Cancelled,15-07-2016,8:44:40 AM,NA,NA
5813,City,NA,No Cars Available,15-07-2016,8:46:26 AM,NA,NA
5814,City,43,Trip Completed,15-07-2016,8:43:57 AM,15-07-2016,9:55:23 AM
5815,City,121,Cancelled,15-07-2016,8:47:14 AM,NA,NA
5816,City,220,Cancelled,15-07-2016,8:44:58 AM,NA,NA
5817,City,232,Cancelled,15-07-2016,8:46:28 AM,NA,NA
5818,City,NA,No Cars Available,15-07-2016,8:49:20 AM,NA,NA
5819,City,NA,No Cars Available,15-07-2016,8:49:20 AM,NA,NA
5820,City,267,Cancelled,15-07-2016,8:50:10 AM,NA,NA
5821,City,233,Cancelled,15-07-2016,8:54:59 AM,NA,NA
5822,Airport,79,Trip Completed,15-07-2016,8:53:59 AM,15-07-2016,9:40:06 AM
5823,City,199,Trip Completed,15-07-2016,8:56:31 AM,15-07-2016,10:07:32 AM
5824,City,249,Cancelled,15-07-2016,8:50:27 AM,NA,NA
5825,Airport,267,Trip Completed,15-07-2016,8:54:52 AM,15-07-2016,9:52:31 AM
5826,City,121,Cancelled,15-07-2016,8:50:52 AM,NA,NA
5827,Airport,112,Trip Completed,15-07-2016,8:52:58 AM,15-07-2016,9:29:41 AM
5828,City,195,Cancelled,15-07-2016,9:00:06 AM,NA,NA
5829,City,NA,No Cars Available,15-07-2016,9:01:29 AM,NA,NA
5830,City,44,Cancelled,15-07-2016,8:55:31 AM,NA,NA
5831,City,71,Cancelled,15-07-2016,8:56:04 AM,NA,NA
5832,City,186,Trip Completed,15-07-2016,9:00:26 AM,15-07-2016,9:55:12 AM
5833,City,250,Cancelled,15-07-2016,8:57:27 AM,NA,NA
5834,Airport,100,Trip Completed,15-07-2016,8:54:03 AM,15-07-2016,10:05:53 AM
5835,City,69,Cancelled,15-07-2016,8:53:49 AM,NA,NA
5836,City,243,Cancelled,15-07-2016,9:02:31 AM,NA,NA
5837,City,NA,No Cars Available,15-07-2016,8:59:46 AM,NA,NA
5838,City,33,Cancelled,15-07-2016,9:02:38 AM,NA,NA
5839,City,117,Cancelled,15-07-2016,8:57:28 AM,NA,NA
5840,City,NA,No Cars Available,15-07-2016,9:07:45 AM,NA,NA
5841,City,NA,No Cars Available,15-07-2016,9:07:25 AM,NA,NA
5842,City,102,Trip Completed,15-07-2016,9:04:30 AM,15-07-2016,9:53:01 AM
5843,Airport,196,Trip Completed,15-07-2016,9:10:25 AM,15-07-2016,9:36:13 AM
5844,Airport,300,Trip Completed,15-07-2016,9:07:09 AM,15-07-2016,9:56:07 AM
5845,City,NA,No Cars Available,15-07-2016,9:06:22 AM,NA,NA
5846,City,27,Cancelled,15-07-2016,9:05:17 AM,NA,NA
5847,Airport,31,Cancelled,15-07-2016,9:05:38 AM,NA,NA
5848,City,90,Cancelled,15-07-2016,9:04:50 AM,NA,NA
5849,City,131,Cancelled,15-07-2016,9:09:40 AM,NA,NA
5850,City,215,Trip Completed,15-07-2016,9:03:38 AM,15-07-2016,10:14:54 AM
5851,Airport,230,Trip Completed,15-07-2016,9:03:42 AM,15-07-2016,10:19:50 AM
5852,City,NA,No Cars Available,15-07-2016,9:07:28 AM,NA,NA
5853,City,99,Cancelled,15-07-2016,9:10:12 AM,NA,NA
5854,Airport,103,Cancelled,15-07-2016,9:09:32 AM,NA,NA
5855,City,157,Cancelled,15-07-2016,9:06:46 AM,NA,NA
5856,City,203,Cancelled,15-07-2016,9:08:43 AM,NA,NA
5857,Airport,5,Trip Completed,15-07-2016,9:08:50 AM,15-07-2016,10:07:07 AM
5858,City,NA,No Cars Available,15-07-2016,9:14:50 AM,NA,NA
5859,City,NA,No Cars Available,15-07-2016,9:11:55 AM,NA,NA
5860,City,155,Cancelled,15-07-2016,9:13:49 AM,NA,NA
5861,Airport,77,Trip Completed,15-07-2016,9:11:35 AM,15-07-2016,10:26:32 AM
5862,City,176,Trip Completed,15-07-2016,9:19:29 AM,15-07-2016,9:56:53 AM
5863,City,NA,No Cars Available,15-07-2016,9:15:16 AM,NA,NA
5864,Airport,50,Trip Completed,15-07-2016,9:22:59 AM,15-07-2016,10:18:31 AM
5865,City,248,Cancelled,15-07-2016,9:18:48 AM,NA,NA
5866,City,39,Cancelled,15-07-2016,9:19:04 AM,NA,NA
5867,City,193,Cancelled,15-07-2016,9:19:33 AM,NA,NA
5868,City,125,Trip Completed,15-07-2016,9:16:06 AM,15-07-2016,10:34:41 AM
5869,City,140,Trip Completed,15-07-2016,9:22:44 AM,15-07-2016,10:11:52 AM
5870,Airport,231,Trip Completed,15-07-2016,9:23:39 AM,15-07-2016,10:17:51 AM
5871,City,177,Cancelled,15-07-2016,9:23:40 AM,NA,NA
5872,City,29,Cancelled,15-07-2016,9:20:22 AM,NA,NA
5873,City,250,Cancelled,15-07-2016,9:20:40 AM,NA,NA
5874,City,234,Cancelled,15-07-2016,9:21:37 AM,NA,NA
5875,City,31,Cancelled,15-07-2016,9:22:33 AM,NA,NA
5876,City,258,Cancelled,15-07-2016,9:27:22 AM,NA,NA
5877,City,31,Trip Completed,15-07-2016,9:37:21 AM,15-07-2016,10:08:03 AM
5878,City,219,Trip Completed,15-07-2016,9:33:34 AM,15-07-2016,10:30:26 AM
5879,City,275,Cancelled,15-07-2016,9:27:08 AM,NA,NA
5880,City,44,Cancelled,15-07-2016,9:38:50 AM,NA,NA
5881,City,NA,No Cars Available,15-07-2016,9:36:17 AM,NA,NA
5882,City,NA,No Cars Available,15-07-2016,9:32:02 AM,NA,NA
5883,Airport,155,Trip Completed,15-07-2016,9:39:54 AM,15-07-2016,10:48:56 AM
5884,City,226,Cancelled,15-07-2016,9:36:17 AM,NA,NA
5885,City,NA,No Cars Available,15-07-2016,9:34:14 AM,NA,NA
5886,City,73,Cancelled,15-07-2016,9:33:07 AM,NA,NA
5887,City,74,Trip Completed,15-07-2016,9:39:16 AM,15-07-2016,10:23:51 AM
5888,City,273,Trip Completed,15-07-2016,9:38:06 AM,15-07-2016,10:35:38 AM
5889,City,NA,No Cars Available,15-07-2016,9:38:50 AM,NA,NA
5890,City,18,Trip Completed,15-07-2016,9:43:57 AM,15-07-2016,10:55:22 AM
5891,Airport,266,Trip Completed,15-07-2016,9:37:46 AM,15-07-2016,10:34:23 AM
5892,City,118,Trip Completed,15-07-2016,9:48:14 AM,15-07-2016,10:46:16 AM
5893,City,206,Trip Completed,15-07-2016,9:42:11 AM,15-07-2016,10:18:04 AM
5894,City,78,Cancelled,15-07-2016,9:46:14 AM,NA,NA
5895,City,201,Cancelled,15-07-2016,9:49:21 AM,NA,NA
5896,City,32,Trip Completed,15-07-2016,9:47:11 AM,15-07-2016,10:32:41 AM
5897,City,250,Trip Completed,15-07-2016,9:53:16 AM,15-07-2016,10:52:06 AM
5898,City,7,Trip Completed,15-07-2016,9:50:28 AM,15-07-2016,10:40:39 AM
5899,Airport,66,Trip Completed,15-07-2016,9:55:05 AM,15-07-2016,10:23:11 AM
5900,City,173,Trip Completed,15-07-2016,9:53:30 AM,15-07-2016,10:44:45 AM
5901,City,214,Trip Completed,15-07-2016,9:53:12 AM,15-07-2016,11:01:26 AM
5902,City,22,Trip Completed,15-07-2016,9:52:57 AM,15-07-2016,10:37:05 AM
5903,City,83,Cancelled,15-07-2016,9:58:03 AM,NA,NA
5904,City,152,Trip Completed,15-07-2016,10:00:46 AM,15-07-2016,10:34:28 AM
5905,Airport,272,Trip Completed,15-07-2016,9:51:06 AM,15-07-2016,10:29:06 AM
5906,City,114,Trip Completed,15-07-2016,9:56:43 AM,15-07-2016,10:29:00 AM
5907,Airport,170,Trip Completed,15-07-2016,9:56:35 AM,15-07-2016,11:04:43 AM
5908,Airport,271,Trip Completed,15-07-2016,9:56:21 AM,15-07-2016,11:08:19 AM
5909,City,NA,No Cars Available,15-07-2016,10:00:54 AM,NA,NA
5910,Airport,51,Trip Completed,15-07-2016,10:00:43 AM,15-07-2016,10:52:49 AM
5911,City,68,Cancelled,15-07-2016,9:53:55 AM,NA,NA
5912,City,177,Cancelled,15-07-2016,10:00:48 AM,NA,NA
5913,City,191,Cancelled,15-07-2016,9:58:51 AM,NA,NA
5914,City,216,Cancelled,15-07-2016,9:58:37 AM,NA,NA
5915,City,244,Trip Completed,15-07-2016,10:00:27 AM,15-07-2016,11:02:34 AM
5916,City,3,Trip Completed,15-07-2016,10:00:43 AM,15-07-2016,10:53:06 AM
5917,Airport,104,Trip Completed,15-07-2016,10:04:16 AM,15-07-2016,10:54:15 AM
5918,City,204,Cancelled,15-07-2016,10:01:19 AM,NA,NA
5919,City,19,Trip Completed,15-07-2016,10:03:42 AM,15-07-2016,10:59:27 AM
5920,Airport,122,Trip Completed,15-07-2016,10:06:21 AM,15-07-2016,10:41:40 AM
5921,City,138,Trip Completed,15-07-2016,10:04:07 AM,15-07-2016,10:42:07 AM
5922,City,NA,No Cars Available,15-07-2016,10:07:19 AM,NA,NA
5923,City,12,Trip Completed,15-07-2016,10:07:49 AM,15-07-2016,10:50:50 AM
5924,City,86,Trip Completed,15-07-2016,10:09:09 AM,15-07-2016,10:47:56 AM
5925,City,115,Trip Completed,15-07-2016,10:08:04 AM,15-07-2016,10:32:39 AM
5926,City,163,Cancelled,15-07-2016,10:05:36 AM,NA,NA
5927,City,1,Cancelled,15-07-2016,10:12:40 AM,NA,NA
5928,City,257,Cancelled,15-07-2016,10:07:34 AM,NA,NA
5929,Airport,278,Trip Completed,15-07-2016,10:06:37 AM,15-07-2016,10:53:39 AM
5930,City,NA,No Cars Available,15-07-2016,10:12:03 AM,NA,NA
5931,City,NA,No Cars Available,15-07-2016,10:10:48 AM,NA,NA
5932,Airport,73,Trip Completed,15-07-2016,10:09:21 AM,15-07-2016,11:21:25 AM
5933,City,119,Trip Completed,15-07-2016,10:12:18 AM,15-07-2016,11:01:40 AM
5934,Airport,NA,No Cars Available,15-07-2016,10:12:18 AM,NA,NA
5935,City,87,Cancelled,15-07-2016,10:13:46 AM,NA,NA
5936,Airport,172,Trip Completed,15-07-2016,10:17:39 AM,15-07-2016,11:04:32 AM
5937,City,NA,No Cars Available,15-07-2016,10:20:55 AM,NA,NA
5938,City,105,Trip Completed,15-07-2016,10:16:24 AM,15-07-2016,11:06:42 AM
5939,City,NA,No Cars Available,15-07-2016,10:18:54 AM,NA,NA
5940,City,63,Trip Completed,15-07-2016,10:18:26 AM,15-07-2016,11:12:53 AM
5941,City,NA,No Cars Available,15-07-2016,10:23:54 AM,NA,NA
5942,City,60,Trip Completed,15-07-2016,10:29:33 AM,15-07-2016,11:23:49 AM
5943,City,NA,No Cars Available,15-07-2016,10:29:08 AM,NA,NA
5944,City,116,Trip Completed,15-07-2016,10:23:18 AM,15-07-2016,11:33:59 AM
5945,Airport,39,Cancelled,15-07-2016,10:27:59 AM,NA,NA
5946,City,NA,No Cars Available,15-07-2016,10:28:33 AM,NA,NA
5947,Airport,252,Trip Completed,15-07-2016,10:33:30 AM,15-07-2016,11:19:40 AM
5948,City,132,Trip Completed,15-07-2016,10:36:47 AM,15-07-2016,11:36:14 AM
5949,City,285,Cancelled,15-07-2016,10:30:58 AM,NA,NA
5950,City,229,Trip Completed,15-07-2016,10:46:39 AM,15-07-2016,11:35:30 AM
5951,City,NA,No Cars Available,15-07-2016,10:49:35 AM,NA,NA
5952,Airport,65,Trip Completed,15-07-2016,10:42:35 AM,15-07-2016,11:20:09 AM
5953,City,97,Trip Completed,15-07-2016,10:42:09 AM,15-07-2016,11:38:44 AM
5954,City,NA,No Cars Available,15-07-2016,10:44:46 AM,NA,NA
5955,Airport,98,Trip Completed,15-07-2016,10:45:56 AM,15-07-2016,11:48:25 AM
5956,City,284,Trip Completed,15-07-2016,10:41:34 AM,15-07-2016,11:44:04 AM
5957,Airport,193,Trip Completed,15-07-2016,10:46:03 AM,15-07-2016,11:26:56 AM
5958,Airport,38,Trip Completed,15-07-2016,10:48:38 AM,15-07-2016,11:49:20 AM
5959,City,NA,No Cars Available,15-07-2016,10:53:00 AM,NA,NA
5960,Airport,289,Trip Completed,15-07-2016,10:52:02 AM,15-07-2016,11:29:14 AM
5961,Airport,168,Trip Completed,15-07-2016,10:55:52 AM,15-07-2016,11:54:35 AM
5962,City,88,Trip Completed,15-07-2016,10:48:38 AM,15-07-2016,11:55:36 AM
5963,City,NA,No Cars Available,15-07-2016,10:58:18 AM,NA,NA
5964,City,231,Trip Completed,15-07-2016,10:52:25 AM,15-07-2016,11:51:19 AM
5965,City,NA,No Cars Available,15-07-2016,10:57:44 AM,NA,NA
5966,Airport,23,Trip Completed,15-07-2016,10:54:27 AM,15-07-2016,11:58:44 AM
5967,City,209,Trip Completed,15-07-2016,10:56:15 AM,15-07-2016,11:55:28 AM
5968,City,NA,No Cars Available,15-07-2016,11:08:29 AM,NA,NA
5969,City,NA,No Cars Available,15-07-2016,10:55:41 AM,NA,NA
5970,City,258,Trip Completed,15-07-2016,11:03:10 AM,15-07-2016,12:00:31 PM
5971,Airport,87,Trip Completed,15-07-2016,11:04:56 AM,15-07-2016,11:47:41 AM
5972,Airport,78,Trip Completed,15-07-2016,11:06:13 AM,15-07-2016,11:47:09 AM
5973,Airport,152,Trip Completed,15-07-2016,11:10:28 AM,15-07-2016,12:12:23 PM
5974,City,NA,No Cars Available,15-07-2016,11:14:55 AM,NA,NA
5975,City,NA,No Cars Available,15-07-2016,11:15:11 AM,NA,NA
5976,Airport,221,Trip Completed,15-07-2016,11:10:14 AM,15-07-2016,12:32:18 PM
5977,City,218,Trip Completed,15-07-2016,11:27:33 AM,15-07-2016,12:04:15 PM
5978,Airport,177,Trip Completed,15-07-2016,11:27:18 AM,15-07-2016,12:10:16 PM
5979,Airport,49,Trip Completed,15-07-2016,11:35:28 AM,15-07-2016,12:11:05 PM
5980,City,71,Cancelled,15-07-2016,11:39:58 AM,NA,NA
5981,City,248,Cancelled,15-07-2016,11:40:05 AM,NA,NA
5982,City,NA,No Cars Available,15-07-2016,11:38:24 AM,NA,NA
5983,City,286,Trip Completed,15-07-2016,11:41:07 AM,15-07-2016,12:12:58 PM
5984,City,NA,No Cars Available,15-07-2016,11:44:53 AM,NA,NA
5985,City,NA,No Cars Available,15-07-2016,11:41:48 AM,NA,NA
5986,Airport,70,Trip Completed,15-07-2016,11:35:04 AM,15-07-2016,12:30:23 PM
5987,City,163,Trip Completed,15-07-2016,11:42:14 AM,15-07-2016,12:49:39 PM
5988,Airport,17,Trip Completed,15-07-2016,11:48:32 AM,15-07-2016,12:55:02 PM
5989,Airport,270,Cancelled,15-07-2016,11:46:11 AM,NA,NA
5990,Airport,186,Trip Completed,15-07-2016,11:43:12 AM,15-07-2016,12:40:49 PM
5991,City,NA,No Cars Available,15-07-2016,11:52:45 AM,NA,NA
5992,City,193,Trip Completed,15-07-2016,11:54:17 AM,15-07-2016,12:39:52 PM
5993,City,NA,No Cars Available,15-07-2016,11:56:37 AM,NA,NA
5994,Airport,9,Trip Completed,15-07-2016,11:51:16 AM,15-07-2016,12:32:12 PM
5995,City,NA,No Cars Available,15-07-2016,11:52:19 AM,NA,NA
5996,Airport,235,Trip Completed,15-07-2016,11:55:21 AM,15-07-2016,12:40:36 PM
5997,City,NA,No Cars Available,15-07-2016,11:54:33 AM,NA,NA
5998,Airport,NA,No Cars Available,15-07-2016,12:05:38 PM,NA,NA
5999,City,NA,No Cars Available,15-07-2016,12:00:50 PM,NA,NA
6000,Airport,251,Trip Completed,15-07-2016,12:04:14 PM,15-07-2016,12:35:31 PM
6001,Airport,90,Trip Completed,15-07-2016,12:07:54 PM,15-07-2016,1:18:10 PM
6002,Airport,19,Trip Completed,15-07-2016,12:04:15 PM,15-07-2016,12:53:36 PM
6003,Airport,184,Trip Completed,15-07-2016,12:09:01 PM,15-07-2016,12:57:34 PM
6004,Airport,220,Trip Completed,15-07-2016,12:12:56 PM,15-07-2016,1:25:34 PM
6005,City,NA,No Cars Available,15-07-2016,12:12:45 PM,NA,NA
6006,Airport,188,Trip Completed,15-07-2016,12:17:49 PM,15-07-2016,1:25:21 PM
6007,City,199,Trip Completed,15-07-2016,12:15:42 PM,15-07-2016,1:03:40 PM
6008,City,NA,No Cars Available,15-07-2016,12:14:51 PM,NA,NA
6009,City,15,Trip Completed,15-07-2016,12:22:35 PM,15-07-2016,1:25:27 PM
6010,City,197,Cancelled,15-07-2016,12:25:21 PM,NA,NA
6011,City,NA,No Cars Available,15-07-2016,12:21:13 PM,NA,NA
6012,Airport,NA,No Cars Available,15-07-2016,12:29:07 PM,NA,NA
6013,Airport,155,Trip Completed,15-07-2016,12:26:51 PM,15-07-2016,1:03:34 PM
6014,City,289,Trip Completed,15-07-2016,12:31:09 PM,15-07-2016,1:22:06 PM
6015,City,NA,No Cars Available,15-07-2016,12:28:32 PM,NA,NA
6016,Airport,286,Trip Completed,15-07-2016,12:31:42 PM,15-07-2016,1:19:49 PM
6017,Airport,261,Trip Completed,15-07-2016,12:38:02 PM,15-07-2016,1:49:54 PM
6018,City,NA,No Cars Available,15-07-2016,12:34:15 PM,NA,NA
6019,City,NA,No Cars Available,15-07-2016,12:40:38 PM,NA,NA
6020,City,127,Trip Completed,15-07-2016,12:46:16 PM,15-07-2016,1:25:19 PM
6021,Airport,238,Trip Completed,15-07-2016,12:44:52 PM,15-07-2016,1:12:07 PM
6022,City,NA,No Cars Available,15-07-2016,12:50:24 PM,NA,NA
